hs6,tariff_coef,std_err,dist_coef,nobs,n_pos,tariff_id,status
620590,-3.4708477949454877,0.8556479868360908,-0.9504551659765571,117325,16054,0.14569451897010818,ok
620610,-1.9046455280266108,0.8894975436326527,-0.4227877290417387,78837,11348,0.15870707911673865,ok
620620,-2.8095552327790743,1.205045875415138,-0.6861628128127222,55260,6125,0.1530384803307055,ok
620630,-2.26196691148967,0.599529023708751,-1.2102492530925384,121074,20973,0.16676000534749222,ok
620640,-3.51425403318248,0.647662653362596,-1.2343396510225442,106567,18456,0.18018568125761147,ok
620690,-3.6311170386456477,0.6909067910175865,-1.002787687865851,108750,15444,0.15866565285250636,ok
620711,2.624807690140412,1.4749421208695817,-1.7505707417594556,84070,9212,0.16177960048170834,ok
620719,-4.8451955255402055,0.8955177381584809,-1.0171676480734226,72131,6264,0.14608471835011747,ok
620721,-1.426022168433537,1.3559993896829483,-1.6068405899428462,61147,6585,0.14879567604695967,ok
620722,-5.926206222068775,1.57145893682,-1.615410271908275,40991,3015,0.13159528244225555,ok
620729,-2.254341026650974,1.58642551877956,-1.221075693290085,46923,3057,0.10964496646725076,ok
620791,-6.330456180411642,1.0080633230117226,-1.3711495399242761,83874,8782,0.170368096627193,ok
620799,-3.957615609091048,0.7852673338583289,-1.1543568912900848,85590,7640,0.13775311203277427,ok
620811,-2.277180569750622,0.8212294640658621,-1.1166463503735917,49507,4392,0.10070441827415649,ok
620819,-2.013070281133399,0.9152004346833342,-1.0539047073048056,65617,5092,0.13804083771047496,ok
620821,1.0244695991861383,1.2239740936080614,-1.5842978842903235,75657,8273,0.12329985612628598,ok
620822,0.5914232042336742,1.0006402887750974,-1.2328827199139232,64161,7018,0.11705504354385875,ok
620829,-2.582913139291073,1.31301134090141,-0.9779885860970896,61159,5628,0.11127750268948332,ok
620891,-3.361765785967289,0.7492908753061764,-1.493572788719107,86990,10496,0.13520527402464588,ok
620892,-1.3376597814020554,0.5161749801029224,-1.3936017789103368,75373,9277,0.13165463076384396,ok
620899,-1.0887601545357573,0.9915944626414371,-0.9216652382270898,86000,8498,0.13714950930067393,ok
620920,-0.8367827142193321,1.041276705163817,-1.1128065169653942,101594,14290,0.16023086994956215,ok
620930,4.288893156332657,1.0163935632817047,-1.260893223802858,75515,9479,0.17770235006235238,ok
620990,2.693617172900032,1.2389996129797702,-0.9785765605036546,96165,9852,0.14480636384158502,ok
621010,-5.737301718845157,1.0619363434628084,-0.7795748383757185,97272,10243,0.18274243942072316,ok
621020,-2.2656175165113956,0.9855765903321769,-0.7864112322520598,71574,6536,0.1450255394762251,ok
621030,1.674053672853361,1.4322682007234544,-0.35969141834492546,60735,5665,0.1366971792872708,ok
621040,-2.042976082371749,1.545408453576264,-0.6221078825896071,109083,15039,0.16722016972895068,ok
621050,0.4141113721259094,0.9823944603159578,-0.2622024173274107,107773,14415,0.17063779263537088,ok
621111,1.2638439892170648,1.2328313196832317,-1.0801985475746005,77979,10266,0.16358788377859862,ok
621112,-2.2503906601413095,0.7465939433440956,-1.3514133015720884,77034,9229,0.14766451672228645,ok
621120,-2.1793280173837126,1.3556150290998326,-1.1339748326655315,55114,5769,0.17051937129967532,ok
621132,-4.335159715210622,0.7285772464416038,-1.4129306911287751,106008,14339,0.17094289450107825,ok
621133,-6.697090463231091,0.9836205441842047,-1.1122493041458519,102956,16514,0.1616827216461027,ok
621139,-1.618920936375974,0.8812334577060168,-0.9099088363085157,97181,10561,0.14232962435658766,ok
621141,-1.8627034089921124,1.4880713057784298,-0.6065963115994583,29439,2763,0.1513345703743878,ok
621142,-1.2886612384392104,0.6703389333949409,-1.2419011216169569,106452,14424,0.17051897293608537,ok
621143,-3.2654934329838436,0.7396233038652841,-0.94630998525332,107998,16725,0.1924828049779593,ok
621149,-2.050156159315829,1.7697182062935166,-0.43530585627079604,105709,12867,0.17666416806842664,ok
621210,-6.954097812022019,1.064310220106041,-1.1011546729801702,102773,17862,0.13504082561873698,ok
621220,-9.263764455525834,0.9487735958074264,-1.0511405092080524,63943,7897,0.18547002405043486,ok
621230,-3.3470822264983777,0.8644701216061857,-1.2901281821365167,48065,5935,0.16541171649720326,ok
621290,-2.249257931125375,0.8261315136001123,-1.260223867659154,79936,11400,0.1398509690508942,ok
621320,-3.389637715914601,1.580798264814744,-0.4950083361491723,56645,4969,0.09241184390176158,ok
621390,-6.3073558248652875,1.2773663115603673,-0.544832949967261,57308,4670,0.09356649047605868,ok
621410,0.0052275882455089795,1.1840839750330892,-0.21522576913063474,71399,8939,0.10200699783039754,ok
621420,-2.2572722873629836,1.2499766772170977,-0.3655785582800787,65785,8437,0.12998059278132024,ok
621430,-2.1900351469839263,0.9460590215471283,-0.6766146588951539,86435,10716,0.10656027261951767,ok
621440,2.3921912493755095,1.924202788643731,-0.48310464002634707,59560,7009,0.09658913982558899,ok
621490,-1.2018989299551261,1.0697814086160244,-0.6013066060703627,103222,11898,0.10960475601497625,ok
621510,-3.3662879995823145,1.0094977390193143,-0.06692969607620883,66665,8092,0.10774878326720011,ok
621520,-2.365719994146573,0.9147682335358405,-1.030215672266709,64767,6182,0.11186462258358411,ok
621590,2.7593981951709203,1.1217425551287712,-0.45119327842885487,66878,6165,0.10092179405566551,ok
621600,-1.8293852903745405,0.9121551298574662,-1.0391609835792628,90086,12397,0.12821271859401792,ok
621710,-2.5741640060262085,1.1141082878356743,-1.0822761107722707,112950,17110,0.1272960798452237,ok
621790,-0.3511638976996887,0.7554208573862554,-1.6535988957143406,95524,11333,0.14971897403193601,ok
630110,-5.582435720664263,2.771149333290645,-0.7996225837865992,41247,3426,0.09117823161779472,ok
630120,-7.120215504025214,0.9228824009816224,-0.8802607093963918,73562,7596,0.15413819382824578,ok
630130,-3.35643081798574,0.8191004580124215,-1.1380558488015948,85601,8778,0.15419489575694323,ok
630140,-5.625968835036386,1.3409169918693569,-1.067786454137062,86558,9985,0.144422607245878,ok
630190,-1.9978145455165,0.9003313457791293,-1.0611819002024006,97612,9690,0.1418159093015102,ok
630210,-4.463568220976104,0.8983205128308677,-1.3245852520167178,89527,9098,0.14636170033811755,ok
630221,-9.03465462190443,0.846036700068605,-0.9095358346030313,99768,11831,0.15363366828682262,ok
630222,-8.473593598271792,1.0485438556683273,-1.21033191880566,76128,6948,0.14614344035455934,ok
630229,-1.0579388592975687,0.9409223763554917,-1.4711565314029957,77345,5758,0.13866340763789828,ok
630231,-8.401484387935165,0.825679672961729,-1.0686258424041561,101751,12587,0.15750832884495783,ok
630232,-9.51066983497496,1.0066447715204434,-1.1144414510076353,76152,7732,0.1731169024994689,ok
630239,-4.598087102998566,0.8860956490353926,-1.1954492980855638,84295,8252,0.1457358452654327,ok
630240,-4.369606708814378,0.8044828476938347,-0.6708661164739035,60004,4621,0.1421859812497378,ok
630251,-2.522125529212414,0.8481599403283112,-1.0789375305135265,90170,11074,0.13808291910242196,ok
630253,-5.131782014514164,0.9782276981823157,-1.0973532962747699,71777,7091,0.13475286300775557,ok
630259,-0.7754333900956203,0.9103577503672674,-0.9213099268370477,77639,7996,0.15621474065018895,ok
630260,-9.656146784228735,0.8148346289836381,-1.065415645538246,106828,16140,0.17207666514688896,ok
630291,-5.92983009001889,0.6847606856472972,-0.9414799352292574,98421,11985,0.14859334055498405,ok
630293,-6.512020299416304,0.9004297559875398,-1.3460830643581634,62590,6077,0.1252947876614691,ok
630299,-0.5091068716342813,0.8276296827404214,-0.9492265514888649,83471,8326,0.13047868502214938,ok
630312,-4.950148575132472,1.1475861166486896,-1.5772528937859334,67672,6604,0.1567231101345428,ok
630319,-2.629439862583294,1.0329129162366202,-1.2296948076050285,77692,6162,0.1310452411554792,ok
630391,-5.543120532346955,1.101233264566339,-1.1128093341725247,70093,7436,0.16368720352080693,ok
630392,-6.044867968886296,0.8259325201984177,-1.2142508743937988,80177,10432,0.17584127709733313,ok
630399,-3.191453420766276,0.9073768578534763,-1.2330550394073188,87053,9176,0.14649945599951605,ok
630411,-2.061440259563014,1.1470955633228288,-0.9403064398942592,50578,3455,0.14027456525525905,ok
630419,-2.792236899345177,1.112687610142029,-0.5659605267485945,93779,9399,0.13975027158873504,ok
630491,-3.637349126279925,1.0971596710537324,-1.695842924076707,79311,6902,0.14153395100034127,ok
630492,2.748664728363172,1.1016199284725603,-1.0280162121649277,86180,9038,0.15876268481028363,ok
630493,-3.4637578115065457,1.4047708345860535,-1.5424489184141061,73473,8188,0.1801696885151268,ok
630499,-0.46997096847994113,0.9412300015542356,-1.2858849664219747,89235,9589,0.12770806280275837,ok
630510,-5.212766192640668,1.4611351223590974,-1.000423650906796,86885,5915,0.09429890018983102,ok
630520,6.826943176832949,2.190821565332418,-1.3193429006478625,67583,5689,0.1338455382323104,ok
630532,-9.525759533327951,1.8198301157180727,-1.4916739123619258,74537,7905,0.1835420774696315,ok
630533,-7.194168957257039,0.6372565140575042,-1.3966524811980692,103609,9898,0.18445091691539783,ok
630539,-5.075204074646426,0.9834640004625589,-1.395923498474027,84738,7161,0.1988638507470164,ok
630590,-6.489349666035887,0.9987257141171817,-1.1217791676569084,85796,7616,0.14591182478104742,ok
630612,-0.39783502105798446,1.0129961750228558,-1.3517276642282068,81075,8627,0.13917758608122366,ok
630619,0.591240429931998,1.022016990787543,-1.333315336880459,88774,7890,0.1579940290029307,ok
630622,-0.051710091672560354,1.6924764234910394,-1.1265601645190797,81169,8620,0.16809221778518066,ok
630629,1.7287977394097502,1.172971564076328,-1.2521415713023263,92337,7941,0.15379142813231617,ok
630630,-1.7551319237065943,1.1904009692131055,-0.6424441217495851,54137,6150,0.18918430777261497,ok
630640,8.779958274929308,3.5881499083624986,-0.10883474713184843,41386,3216,0.10652234507137383,ok
630691,-1.967572049414307,1.2299713371854613,-0.49753782752552084,27096,2264,0.15886060595970808,ok
630699,1.8024229400849767,1.084763651431382,-1.0146522243864926,78623,7711,0.1818822451981479,ok
630710,-3.7863637290476038,0.6949444595970435,-0.9744953475776261,95692,14306,0.17045277036540732,ok
630720,-2.187127303447377,1.6787255206025162,-1.0427722084206033,86463,10913,0.13349291414471814,ok
